User-ID,Age
240568,34.0
240609,60.0
240677,56.0
240700,15.0
240756,41.0
240789,29.0
240829,23.0
241086,28.0
241204,23.0
241239,36.0
241305,20.0
241306,32.0
241367,38.0
241414,23.0
241432,23.0
241548,44.0
241565,64.0
241614,20.0
241666,35.0
241791,27.0
241802,17.0
241874,52.0
241980,35.0
242006,30.0
242073,28.0
242083,24.0
242106,28.0
242118,46.0
242247,42.0
242248,29.0
242299,25.0
242309,17.0
242310,26.0
242409,23.0
242445,24.0
242458,47.0
242485,43.0
242528,44.0
242544,30.0
242639,17.0
242640,23.0
242708,8.0
242824,21.0
242843,43.0
242849,33.0
242878,37.0
242891,84.0
242914,43.0
242962,26.0
243004,14.0
243075,13.0
243077,34.0
243142,51.0
243236,50.0
243294,25.0
243312,36.0
243328,33.0
243491,43.0
243585,56.0
243745,38.0
243759,51.0
243785,31.0
243876,31.0
243879,32.0
243929,63.0
243930,43.0
243951,56.0
243966,18.0
243984,40.0
244007,27.0
244070,47.0
244171,51.0
244189,35.0
244277,44.0
244286,22.0
244349,40.0
244400,55.0
244484,42.0
244485,30.0
244593,33.0
244627,32.0
244657,32.0
244662,29.0
244688,26.0
244710,30.0
244736,23.0
244742,18.0
244781,32.0
244814,26.0
244873,34.0
244874,29.0
244915,49.0
244964,32.0
244995,30.0
245088,27.0
245102,21.0
245128,23.0
245157,53.0
245188,55.0
245215,44.0
245257,32.0
245287,29.0
245295,24.0
245312,51.0
245328,26.0
245346,24.0
245371,26.0
245410,28.0
245446,24.0
245616,28.0
245649,27.0
245655,36.0
245703,25.0
245782,35.0
245851,31.0
245864,46.0
245925,57.0
245978,28.0
246000,20.0
246036,45.0
246156,32.0
246247,29.0
246311,35.0
246333,31.0
246437,37.0
246470,31.0
246507,35.0
246512,22.0
246513,23.0
246528,31.0
246617,27.0
246671,27.0
246678,33.0
246759,23.0
246776,21.0
246798,34.0
246820,39.0
246959,49.0
247010,34.0
247055,25.0
247129,26.0
247211,54.0
247240,31.0
247241,37.0
247278,51.0
247429,39.0
247444,32.0
247447,19.0
247626,35.0
247752,30.0
247829,48.0
247897,55.0
247958,44.0
247998,52.0
248064,29.0
248098,38.0
248221,62.0
248464,30.0
248468,44.0
248477,17.0
248479,27.0
248531,47.0
248540,50.0
248547,50.0
248615,42.0
248656,34.0
248669,51.0
248718,43.0
248749,39.0
248752,25.0
248805,34.0
248850,48.0
248965,36.0
249058,38.0
249096,33.0
249140,46.0
249146,41.0
249361,37.0
249407,22.0
249480,31.0
249536,33.0
249628,51.0
249634,66.0
249695,35.0
249723,32.0
249736,41.0
249791,38.0
249924,38.0
249958,12.0
250015,31.0
250016,17.0
250101,61.0
250359,23.0
250398,50.0
250405,55.0
250456,52.0
250645,22.0
250683,41.0
250725,68.0
250750,44.0
250851,21.0
250925,33.0
250936,36.0
250962,24.0
250984,37.0
250987,30.0
251003,37.0
251019,52.0
251050,25.0
251069,14.0
251093,23.0
251097,19.0
251140,25.0
251149,50.0
251164,59.0
251170,39.0
251242,28.0
251325,26.0
251327,37.0
251339,46.0
251362,25.0
251391,30.0
251394,25.0
251422,23.0
251495,54.0
251499,25.0
251560,48.0
251575,28.0
251613,34.0
251637,46.0
251642,57.0
251721,57.0
251730,37.0
251844,30.0
251851,43.0
252007,35.0
252071,32.0
252222,21.0
252268,53.0
252287,58.0
252292,32.0
252347,52.0
252510,1.0
252601,49.0
252642,27.0
252676,34.0
252719,19.0
252775,24.0
252806,37.0
252820,33.0
252827,36.0
252846,16.0
252848,32.0
252865,30.0
253005,43.0
253106,45.0
253226,25.0
253311,43.0
253403,29.0
253482,24.0
253556,31.0
253563,33.0
253580,52.0
253602,28.0
253626,23.0
253771,49.0
253797,40.0
253855,29.0
253871,26.0
253949,33.0
254038,32.0
254053,27.0
254064,45.0
254144,23.0
254159,39.0
254160,33.0
254201,25.0
254206,31.0
254241,35.0
254299,55.0
254355,32.0
254377,50.0
254405,33.0
254417,36.0
254465,22.0
254467,29.0
254481,25.0
254502,41.0
254539,26.0
254543,57.0
254690,33.0
254751,52.0
254754,28.0
254863,39.0
254899,54.0
254971,53.0
254995,39.0
255078,49.0
255218,46.0
255275,58.0
255493,20.0
255546,42.0
255618,30.0
255648,44.0
255661,34.0
255719,30.0
255786,36.0
255814,29.0
255846,21.0
255979,30.0
256133,52.0
256167,14.0
256247,35.0
256264,33.0
256402,34.0
256407,58.0
256507,26.0
256603,25.0
256843,40.0
256844,36.0
256874,45.0
257024,38.0
257028,31.0
257145,45.0
257161,37.0
257204,32.0
257262,27.0
257327,39.0
257493,25.0
257495,23.0
257625,22.0
257699,35.0
257700,22.0
257804,26.0
257809,51.0
257820,10.0
258011,29.0
258084,47.0
258109,37.0
258152,29.0
258160,23.0
258185,37.0
258240,41.0
258329,26.0
258520,36.0
258534,32.0
258550,38.0
258673,38.0
258938,27.0
259004,28.0
259006,28.0
259035,38.0
259057,15.0
259064,32.0
259078,49.0
259114,55.0
259118,34.0
259155,25.0
259259,30.0
259260,56.0
259264,45.0
259320,41.0
259378,46.0
259430,24.0
259626,2.0
259629,51.0
259660,21.0
259734,29.0
259764,28.0
259829,44.0
259930,25.0
260067,32.0
260183,25.0
260388,23.0
260419,32.0
260447,46.0
260655,23.0
260678,39.0
260699,42.0
260771,63.0
260897,25.0
260959,24.0
261015,42.0
261105,50.0
261120,70.0
261327,24.0
261603,27.0
261685,43.0
261768,12.0
261780,52.0
261829,32.0
261862,35.0
261998,28.0
262040,41.0
262070,28.0
262118,25.0
